Film,Rating,Year,Budget,Actor,Director,Writer,Popularity
2917956,4,1998,25000000,4.980594988426041,4,4,1
2917957,7.1,2000,110000000,6.91268952989066,6.487500071525574,7.1333333651224775,0
2918013,7.8,1964,500000,7.515069191344274,7.5857142720903665,7.00000015894572,1
2918076,5,1997,10000000,5.366584699199313,5,5.064999997615814,1
2918085,5.9,1997,50000000,6.206630873981148,6,6.133333404858907,1
2918105,6.4,1985,1896010.69,6.375877275801542,6.400000095367432,6.400000095367432,1
2918223,7.6,1920,89000,7.476683550053298,7.599999904632568,7.599999904632568,1
2918312,3.7,2010,3000000,4.413214309570861,3.700000047683716,4.03750001390775,1
2918354,6.3,1991,6000000,6.212126159362304,6.116666674613953,5.849999984105428,1
2918364,7.3,1996,36000000,6.999729494294631,7.600000095367432,6.400000095367432,0
2918414,6.1,1995,11000000,6.153694298539201,6.0333333015441895,6.580000019073486,1
2918537,4.2,2007,20000000,4.902483506530984,4.199999809265137,4.956249922513962,1
2918539,6.8,2010,500000,6.659892779155464,6.800000190734863,6.800000190734863,1
2918575,5.4,2005,25000000,5.653252922957746,5.733333428700765,5.475000063578288,1
2918677,6.4,2000,140000000,6.321694118878873,6.883333285649617,6.183333396911621,1
2918882,4.9,1997,17000000,5.471790882460771,4.900000095367432,4.900000095367432,1
2918917,7.6,1936,500000,7.465930146356986,7.299999952316284,7.366666624281142,0
2918947,4.8,1996,45000000,5.761505664787336,5.575000166893005,5.533333460489908,1
2919015,7.4,2004,70000000,7.258495325298346,6.563636346296831,6.544444455040826,0
2919244,7.3,2013,36000000,7.102958797938838,6.699999968210856,6.8500001430511475,1
2919255,8.5,2002,35000000,7.886639605661295,7.290000057220459,7.789999961853027,0
2919258,7.6,1993,7000000,7.489263700953402,7.299999952316284,7.299999952316284,0
2919376,7.6,1945,3500000,7.4807579615641435,7.349999904632568,7.241666634877523,1
2919616,7.2,1976,6000000,6.885666194593903,6.266666650772095,6.712499901652336,1
2919739,6.7,2012,55000000,6.764648707066884,6.699999809265137,6.699999809265137,0
2919753,5.9,1981,835247,5.955577002121852,5.900000095367432,5.900000095367432,1
2919765,6.2,1991,2000000,6.41611212806633,6.300000031789144,6.236250001192093,1
2919849,7.4,2012,15000000,7.2085228479785615,7.400000095367432,7.416666746139526,1
2920070,5.5,1998,4500000,5.773089853022809,5.5,5.766666730244954,1
2920151,6.8,2001,45000000,6.560988571276956,7.399999936421712,6.800000190734863,1
2920402,6.6,2004,165000000,6.310513058460321,7.160000038146973,6.787499969913846,0
2920558,4.7,2011,15000000,5.186175993460954,5.549999952316284,4.699999809265137,1
2920619,6.7,1984,8000000,6.57974797475495,6.699999809265137,6.349999904632568,1
2920747,7.1,1972,5000000,6.822783763904507,5.850000023841858,6.553968187362429,1
2920768,5.9,2012,14000000,6.000081449870807,5.900000095367432,5.400000095367432,1
2920830,5.9,1997,80000000,6.216807117379323,6.700000047683716,6.423809565030612,1
2920836,6.6,1981,12000000,6.524233595765135,6.059999942779541,7.3606059984727334,1
2921072,6.4,2002,10000000,6.196210334765679,6.400000095367432,6.400000095367432,0
2921159,5.4,1996,40000000,5.6043141959872065,6.400000095367432,6.185000023841858,1
2921302,8.5,2006,40000000,7.390479277984693,8.766666730244955,8.672222243414986,1
2921670,4.5,2014,18000000,4.994952154875761,5,5.083333333333334,1
2921713,6.9,1998,70000000,6.753482032761602,6.622222317589654,7.187500059604645,0
2921738,6.7,1991,30000000,6.632485310401599,6.566666603088379,6.7749998569488525,1
2921795,8.2,1987,16000000,7.212017629511711,7.2600000381469725,7.072727290066806,1
2921801,6.1,2001,37000000,6.051743550929914,5.862500011920929,5.899999936421713,1
2921937,7.3,1933,90777,7.369750130971274,7.300000190734863,7.3500001430511475,0
2922202,7.7,1967,941000,7.368803293451722,6.912499904632568,6.8666665818956165,0
2922477,5.7,2008,8000000,5.970437535888951,5.699999809265137,6.799999952316284,1
2922539,6.7,2009,40000000,6.532918862959841,6.274999976158142,6.699999809265137,1
2922569,7.5,2005,2000000,7.167609300059967,7.366666793823242,7.400000095367432,0
2922763,6.6,2005,15000,6.590909004211426,6.599999904632568,6.599999904632568,1
2922787,3.2,2006,1000000,3.402375043332577,3.200000047683716,3.200000047683716,1
2922809,6.4,2004,33000000,6.177549360452546,6.400000095367432,6.484999930858612,1
2922900,6.6,2014,9000000,6.481319934143224,6.599999904632568,6.199999968210856,1
2922940,7.7,1985,15000000,7.19166218350709,7.158064519205401,7.096874997019768,1
2922983,7.9,2006,55000000,7.209680927620326,6.799999952316284,6.799999952316284,0
2923135,6.8,1955,68082.75,6.908080939090613,6.3666666348775225,6.266666690508525,1
2923140,7.4,2006,14826910,7.058087313163809,6.899999959128244,7.3749998807907104,0
2923365,6.4,1995,32000000,6.368925058383395,6.750000047683716,7.049999952316284,0
2923366,2.7,2006,105000,2.9533333778381348,2.700000047683716,2.700000047683716,0
2923384,6.5,2005,900000,6.240813502196282,6.166666666666667,6.5,1
2923390,7.1,2002,30000000,6.937623346825136,6.7600000381469725,6.5833333068423805,0
2923398,6.9,1985,1000000,7.050000058280098,5.775000095367432,6.900000095367432,1
2923647,4.5,1999,21000000,5.281005191900076,4.900000095367432,5.388888897719207,1
2923680,7.6,2011,1100000,7.587634314772903,7.599999904632568,7.599999904632568,1
2923725,7.1,2013,18000000,6.925146266403376,6.799999952316284,6.944444391462539,0
2923748,6.9,1969,750000,6.827976266543071,6.92941177592558,7.093333371480306,1
2923804,7,1939,2600000,7.200779941545878,7.320000076293946,7.177777780426873,1
2924109,6.7,1963,200000,6.774438934262525,5.860000014305115,6.510795406319879,1
2924169,7.6,1946,1200000,7.5179637570931614,7.800000031789144,7.2694443464279175,1
2924170,6.6,1984,13000000,6.673579071096683,6.599999904632568,6.777777671813965,0
2924188,7.6,2008,32000000,7.330599758338394,7.633333206176758,6.824999928474426,1
2924236,2.7,2003,8000000,2.894375042617321,2.700000047683716,2.700000047683716,0
2924556,5.7,2007,40000000,5.925382149083177,5.8,5.633333206176758,1
2924812,7.3,1951,1640000,7.247618512626316,6.989999985694885,7.403030424407034,0
2925029,8.3,1948,756475,8.222714460917881,7.830000034968059,7.855000098546346,0
2925204,7,1994,11000000,6.745813835274515,6.849999904632568,6.966666658719381,1
2925382,5.7,1997,40000000,5.973506766024371,6.142857142857143,6.041666547457377,1
2925439,7.9,1993,11500000,7.3950306994520485,6.8199999809265135,6.879166603088379,1
2925554,6.1,1998,30000000,6.18678223583713,7.019999885559082,6.099999904632568,1
2925556,6.5,2000,50000000,6.418213617133876,5.8833333651224775,6.5,0
2925639,6.9,1977,1200000,7.003958382209142,7.00000003973643,7.128690495831625,0
2925641,6.9,1990,37931000,6.692879724413329,7.0000001192092896,6.986666742960611,0
2925747,6.5,1991,6000000,6.342752559501412,6.900000095367432,5.583333373069763,1
2925817,4.8,2006,15000000,5.636895773491891,5.800000190734863,4.800000190734863,1
2926001,7.3,1985,4000000,6.634436403659479,6.900000095367432,6.533333444595337,1
2926023,3,1994,600000,4.15162582381878,3,4.412500083446503,1
2926046,5.9,2013,5000000,5.924333412647247,5.5,6.6000001430511475,1
2926069,5.2,2011,6000000,5.711364599648342,5.199999809265137,5.199999809265137,1
2926321,5.3,2007,5000000,5.708801236313676,5.300000190734863,5.450000047683716,1
2926442,6,2012,20000,6,6,6,0
2926536,7.9,1983,27000000,7.166571893960841,6.975000023841858,7.191666762034098,0
2926630,7.1,2002,48000000,6.6290237953916975,6.828571455819266,6.665277792347802,1
2926712,5.1,2012,1000000,5.544154290730142,4.6499998569488525,4.8749998807907104,1
2926832,6.7,2005,5517520,6.735536341231727,6.699999809265137,6.699999809265137,0
2926940,6.2,1984,18000000,6.279350341962253,6.674999952316284,6.1874998807907104,1
2927045,7.3,2009,25000000,6.7388193048716545,7.366666793823242,6.9875001311302185,1
2927103,4.8,1994,6580000,5.373809652900149,5.1000001430511475,4.950000047683716,1
2927177,6.8,2000,95000000,6.502358150705969,6.730000114440918,6.626296352457118,0
2927444,7.4,1996,70000000,6.802384870397101,6.563636389645663,7.033333460489909,1
2927472,6.2,2008,15000000,6.115770238712237,6.199999809265137,6.333333227369519,0
2927686,5.1,2010,4500000,5.868362151391666,5.099999904632568,5.099999904632568,1
2927754,3.5,2003,6000000,3.7928571417218158,3.5,3.5,1
2927882,6.9,1979,8500000,6.795787407621214,6.674999952316284,7.183333357175191,0
2928026,6.5,2014,12250000,6.513482948632268,6.900000095367432,6.700000047683716,1
2928113,7.6,2001,21000000,7.1077973590753905,7.424999952316284,7.387499928474426,1
2928237,5.9,2008,8000000,6.079087949745583,5.900000095367432,6.700000047683716,1
2928374,6.6,2010,10000000,6.438055495526214,6.599999904632568,6.599999904632568,0
2928376,6.7,2003,85000000,6.4864988938064005,7.039999961853027,6.564285618918283,1
2928438,6.6,1987,27000000,6.363146685985866,6.3999998569488525,6.068888881029906,1
2928572,6.2,2013,4000000,6.122412131648315,5.25,5.25,1
2928670,7.1,2003,2923364.5,6.961198072316277,7.3999998569488525,7.341666539510091,0
2928882,7.2,2002,18000000,6.505944471926041,6.53333322207133,6.599999904632568,1
2928888,6.9,2014,12142200,6.753086728606803,6.900000095367432,6.840000057220459,0
2928907,5.6,2012,12000000,6.034436907211206,5.599999904632568,4.774999916553497,1
2928988,7.7,1966,12000000,7.161262091994264,7.466666618982951,7.674999833106995,0
2929029,6.2,1965,5300000,6.408310608761033,7.066666642824809,6.533333206176758,1
2929066,6.3,1994,22000000,6.223214518647302,5.6000001430511475,5.649999976158142,1
2929068,4.6,2006,12000000,5.174845741500733,5.266666571299235,5.554999959468841,1
2929361,5.1,1995,50000000,5.719892409740046,5.857142857142857,5.266666571299234,1
2929494,7.1,2003,35000000,6.804677950630382,7.066666762034099,6.2999999046325685,0
2929604,6.8,2001,68000000,6.510277491872603,6.600000023841858,6.959166753292084,1
2929630,5.5,2002,60000000,5.795844610889708,5.920000076293945,5.918750017881393,1
2930060,3.8,1998,5011482,4.3057142496109,5.050000071525574,3.799999952316284,1
2930347,7.3,2008,11000000,6.724454910116278,7.300000190734863,7.300000190734863,1
2930398,7.6,2005,5000000,7.218000670268205,7.350000023841858,7.5333333015441895,1
2930475,7.6,1982,7000000,6.994130458943651,6.77142858505249,7.039999953905742,0
2930481,7.5,1994,3000000,7.222352954453112,7.075000047683716,7.060526333357158,1
2930976,6.4,1988,7000000,6.399912087918189,6.116666674613953,6.400000095367432,1
2930983,5.9,1997,13000000,6.5509799730460285,5.900000095367432,5.900000095367432,1
2931127,7.3,1955,1800000,7.058047225820496,7.790476231347947,7.37101455875065,1
2931351,5.9,1994,25000000,6.042725610429913,5.528571435383388,6.337500055631002,1
2931371,6.8,2005,10000000,6.610696975132276,6.800000190734863,5.400000015894572,1
2931494,4.4,2006,50000000,5.215388681085613,5.337500095367432,5.336607193663007,1
2931577,6.8,2003,4000000,6.593427618817678,5.950000047683716,5.800000071525574,1
2931636,9.3,1994,25000000,7.851191895088333,8.100000143051147,7.038888993086639,1
2931646,3,1956,100000,5.314341246371254,3,3.674999952316284,1
2931892,8.5,1980,19000000,7.846539255919206,7.657142775399344,7.587037021731153,1
2931918,6.8,2001,35000000,6.763990099286542,7.300000071525574,6.975000047683716,1
2932013,6.8,1966,75000,6.654506888113866,6.900000095367432,6.300000031789144,0
2932129,6.8,1978,7564750,6.794771343430663,6.450000047683716,6.6833334763844805,1
2932242,5.2,2001,6000000,5.617687054287231,4.939999914169311,5.199999809265137,1
2932348,6.3,1998,70000000,6.389053263210546,7.083333253860474,6.625000031789145,1
2932354,7.2,1989,1316880,7.075252371088939,5.340000057220459,7.199999809265137,0
2932420,6.2,2014,4000000,6.305152110417684,6.199999809265137,6.199999809265137,1
2932484,8.6,1991,19000000,7.319359934414023,6.960000038146973,6.909999990463257,1
2932808,7.4,2007,75000000,6.637474277151258,7.1000001430511475,7.248437588413556,0
2932916,5.7,2003,8000000,6.015749770705577,6.566666603088379,6.099999904632568,0
2933171,5.5,1997,11000000,5.601448052926497,6.283333381017049,5.5,0
2933175,8.2,1999,40000000,7.294000833201474,5.883333285649617,5.9375,1
2933213,6.5,2005,43000000,6.347932400950283,6.666666666666667,6.162499964237213,1
2933291,5.5,2000,15000000,5.7370456047464105,5.960000038146973,5.1200000762939455,1
2933502,6.6,2003,12000000,6.542554446275955,6.599999904632568,6.599999904632568,1
2933607,5.6,1982,250000,5.720370292663574,5.450000047683716,5.449999928474426,1
2933824,5.5,2011,110000000,5.674438967749468,4.942857163293021,5.3592063835689006,0
2933825,5.4,2013,105000000,5.770720594447635,4.942857163293021,5.554894216476924,0
2933967,7.5,2003,8352470,6.919238518795252,7,7.25,1
2934168,6.7,2009,60000000,6.539589746704444,7.25,6.833333253860474,0
2934228,5.8,1933,250000,6.698316846313845,7.025000095367432,6.420000076293945,1
2934277,7.7,1943,2000000,7.533705001086176,7.233333269755046,7.583333253860474,0
2934586,8,1965,8200000,7.41416754767752,7.466666618982951,7.810000022252401,0
2934815,7.3,1997,10000000,7.053700873078814,6.900000095367432,7.0545454892245205,1
2934894,5.4,1994,45000000,5.764386002678006,4.4666666984558105,5.950000047683716,1
2934901,6,2000,1000000,6.095381583198483,5.25,6.344444486829969,1
2934971,4.8,2011,2000000,5.059007059437289,4.800000190734863,4.800000190734863,1
2935078,6.6,2008,90000000,6.491632791293507,6.139999961853027,6.395877171399301,1
2935120,4.8,2008,60000000,5.515310493927244,6.450000286102295,5.332142915044512,1
2935185,7.5,1995,700,7.339999961853027,7.337499976158142,7.174999952316284,0
2935227,7.2,1957,6000000,7.246263353420564,7.790476231347947,7.145923834779988,0
2935288,6.9,1996,6000000,6.786745828429315,6.900000095367432,6.900000095367432,1
2935448,5.4,2010,28000000,5.658173225823338,4.714285782405308,5.116666754086812,1
2935547,7.4,2005,1500000,7.195708628474285,6.700000047683716,6.800000031789144,1
2935578,6.7,1967,1000000,6.730968166153045,5.860000014305115,6.699999809265137,0
2935601,6.1,2013,693840,6.222190398715791,6.099999904632568,6.099999904632568,1
2935888,3.3,2013,4500000,4.334065582704045,2.7166666388511658,3.644444372918871,1
2935910,6.2,2003,23000000,6.331081984989867,6.7399999618530275,6.639999866485596,1
2935969,4,2009,7000000,4.690680145428461,4.900000095367432,5,1
2936034,5.2,2004,90000000,5.696331994974655,6.600000023841858,5.258333206176758,1
2936092,6.5,2002,7000000,6.2058177898142395,6.5,6.5,1
2936622,7.3,2012,2500000,6.93665873396199,7.300000190734863,7.300000190734863,1
2936764,7,1939,1196000,7.2013263895598145,7,7.064999961853028,0
2936832,8,1999,10000000,7.293842833552295,7.330000019073486,8,0
2937040,6.2,2008,10000000,6.503061124256679,6.199999809265137,6.199999809265137,1
2937424,5.9,1985,1700000,6.026523103755714,5.4999998807907104,5.8799999237060545,1
2937441,7.3,1980,3500000,6.943273098345059,6.150000095367432,7.233333428700765,1
2937453,4.1,1996,25000000,4.8662625565748625,6.190909125588157,4.099999904632568,1
2937626,6.8,1974,3000000,6.783711644855942,7.231250077486038,6.7277778254614935,1
2937728,6.4,2002,68000000,6.377438531423994,6.400000095367432,6.555555582046509,1
2937737,7.4,1994,2851868.25,7.306565741095881,7.400000095367432,7.650000095367432,1
2937788,6.8,2012,1000000,6.804762085278829,6.800000190734863,6.800000190734863,0
2938060,7,1985,4500000,6.7426726884192645,7.2600000381469725,6.319999933242798,1
2938207,6.4,1994,35000000,6.382284211683814,6.400000095367432,6.400000095367432,0
2938228,4.3,1978,21000000,5.434278658073687,5.700000047683716,5.0642857892172675,1
2938250,6.2,2012,4538850,6.309031336437878,6.449999809265137,6.536666520436604,1
2938269,7.7,1997,4176235,6.939166570077708,6.628571442195347,7.094999933242798,1
2938309,5,2002,43000000,5.502430415468713,5.950000047683716,5,1
2938405,6,2010,19000000,6.216392093033903,6.200000047683716,6.135714326586042,1
2938576,6.1,2001,18000000,6.342681954483222,6.214285748345511,6.2900000055631,1
2938644,6.4,2009,100000000,6.379071843751806,6.8181819482283155,6.500000055019672,1
2938786,7.3,1999,40000000,7.0490937177239905,7.300000031789144,7.158333420753479,0
2938840,6,2012,17346,5.92089682726633,6.549999952316284,6.549999952316284,1
2939430,5.1,2007,5250000,5.767130270476824,6.233333269755046,6.116666634877523,1
2939433,7.1,1923,1800000,7.238505699031654,7.3199999809265135,7.049999952316284,1
2939434,7.9,1956,13282712,7.607614337496277,7.3199999809265135,7.663095303944179,1
2939438,2.8,2007,10000000,4.016599021372448,2.799999952316284,3.866666555404663,0
2939588,8.1,1984,6400000,7.185020397485982,7.783333381017049,7.5694446033901635,1
2939677,3.4,1938,100000,5.084027957585122,3.4000000953674316,3.4000000953674316,0
2939809,5.5,1986,4700000,5.671848974563181,5.6200000762939455,5.6125001311302185,1
2939955,7.2,1993,28000000,6.8114328443099375,7.199999809265137,6.864999842643738,0
2939965,7.9,1924,2000000,7.710238161162725,7.520000076293945,7.850000023841858,1
2940007,7.6,1998,52000000,7.107833376819989,7.433333237965901,7.583333333333333,0
2940009,8.2,1982,15000000,6.994013750291341,6.607692278348482,7.599999904632568,1
2940026,6.4,1993,14000000,6.3649305669108855,6.928571496691022,6.400000095367432,0
2940292,6.8,1999,48000000,6.570699657626311,6.6333333651224775,6.777381079537528,1
2940295,4.7,2012,3000000,5.0915430578184715,4.699999809265137,4.699999809265137,1
2940439,6.3,1993,30000000,6.320697153107747,5.800000111262004,6.180000066757202,1
2940441,5.8,2011,75000000,6.1620749322178,5.9666666984558105,6.353333393732707,1
2940814,7.6,1960,750000,7.362901978804703,7.599999904632568,6.166666686534882,1
2940816,5.9,2002,80000000,6.055552386494775,6.066666762034099,6.515277802944183,1
2940847,7.1,2009,6500000,7.02976181393578,6.549999952316284,6.549999952316284,0
2940856,7.1,2009,39000000,6.6741948304959555,6.799999872843425,6.759999942779541,1
2940995,5.8,2013,1500000,6.186254222902703,5.800000190734863,5.800000190734863,1
2941155,5.2,1978,185000,5.561764576855828,5.199999809265137,5.199999809265137,1
2941339,6,2010,100000000,6.07730102136798,7.25,6.8024999558925625,1
2941400,6.9,1974,14000000,6.623091987858163,5.340000009536743,6.632142918450492,1
2941405,7.6,2010,37000000,7.215840011155117,7.699999968210856,7.670833210150401,1
2941446,6.2,1984,475000,6.208742112896325,5.787499904632568,5.918749888737996,1
2941448,5,1989,2300000,5.077588121899868,5.787499904632568,5.384374956289927,1
2941502,6.3,2007,626435.25,6.263003944310314,6.5,6.300000190734863,1
2941698,7.9,1964,6700000,7.650458288263889,7.088888936572605,7.5261905533926825,0
2942048,8.4,1948,1100000,7.889509569143016,6.989999985694885,8.004545255140824,0
2942075,6.6,2010,8950536,6.579884971238644,6.599999904632568,6.599999904632568,1
2942112,6.7,2011,32000000,6.651681441770445,7.433333237965901,7.433333237965901,1
2942337,5.6,1996,8000000,5.948630391117583,6.4666666984558105,6.187499960263571,1
2942355,6.1,1967,450000,6.16895551133171,5.860000014305115,6.349999904632568,1
2942410,6,2001,5000000,6.084653688591239,6,6.649999976158142,1
2942496,7.4,1966,2000000,7.252420717225505,7.400000095367432,7.400000095367432,1
2942518,7.2,1955,1200000,7.057534655763043,7.529411764705882,7.157142775399344,1
2942691,8,1998,60000000,7.182307626692194,7.474999964237213,7.2,1
2942951,6,2011,111111.75,6.012903221191898,6,6,1
2943102,5.2,2002,60000000,5.586281030337325,5.199999809265137,5.791666607062022,1
2943175,4.9,2011,110000000,5.357796330665815,6.139999961853027,5.299999952316284,1
2943176,5.6,2012,120000000,5.711617240113497,6.139999961853027,5.299999952316284,1
2943185,4.6,2009,50000000,5.426684618404435,6.259999942779541,5.299999952316284,1
2943700,7.4,1988,17000000,7.251828577685993,6.975000023841858,7.377777841356065,1
2943727,4.7,2009,16000000,5.302590750244825,5.299999952316284,6.211111121707493,1
2943802,3.8,1957,70000,5.175014496747998,5.860000014305115,4.970000040531159,1
2943811,2.3,2011,1000000,3.999071835244633,2.299999952316284,2.299999952316284,0
2944076,6.8,1960,5000000,6.971642272476277,6.989999985694885,6.800000190734863,0
2944134,7.3,1925,103000,7.366666811704635,7.433333396911621,7.591666777928671,1
2944277,7.9,1927,217000,7.678333379162682,7.433333396911621,7.652083406845729,1
2944388,5,1988,350000,5.080952383223034,5,5.433333357175192,1
2944465,6.7,2001,22000000,6.330624432546346,6.25,6.623333199818929,1
2944604,8,1987,25000000,7.398446946027874,6.65555559264289,7.684848496408173,0
2944926,7.5,1945,2160000,7.45200388218771,7.599999904632568,7.21333335240682,1
2945326,7.8,1982,16000000,7.243487913742223,7.5857142720903665,7.340404115542017,1
2945411,5.9,2011,6051800,6.068687848915341,5.900000095367432,5.900000095367432,1
2945475,4.6,2011,800000,5.2265237603868755,4.599999904632568,4.599999904632568,1
2945625,7.1,1958,5000000,7.091666611414109,6.816666682561238,7.466666618982951,1
2945634,6.5,2004,60000000,6.487455877544836,5.883333285649617,5.9375,1
2945876,4.6,2010,3400000,4.912948787821784,4.599999904632568,4.699999968210856,1
2945993,5.2,2006,2500000,5.473823953415982,4.99999984105428,5.066666523615519,1
2946064,7.6,2003,14199199,7.176393872935732,7.599999904632568,7.599999904632568,0
2946375,7,2008,6000000,6.65203926754799,6.850000023841858,7,1
2946667,6.7,1936,217000,7.152173799622066,7.525000035762787,6.469999869664511,1
2946965,7,1965,3500000,7.003680047733941,7.550000071525574,6.391666690508525,0
2947051,5.6,2010,10000000,5.558978364793831,6.607692278348482,5.599999904632568,1
2947125,6.8,2001,3782375,6.841761515673363,5.800000190734863,6.800000190734863,1
2947139,6.3,2010,45000000,6.397222368557707,6.300000190734863,6.300000190734863,0
2947159,4.5,2001,4000000,5.003629185509418,4.149999976158142,5.025000035762787,1
2947303,6.5,2007,40000000,6.6275640992017895,6.566666603088379,6.550000095367432,1
2947344,6,1998,20000000,6.056120149298465,6.400000095367432,5.922321483492851,0
2947347,6.9,1992,2700000,6.681192618443913,6.475000023841858,6.1333333651224775,1
2947533,6.7,2000,21000000,6.498102445389837,6.849999904632568,6.959999942779541,1
2947564,3.3,2009,5000000,4.74768520687482,3.299999952316284,3.299999952316284,1
2947891,3.7,2014,750000,4.268378409286877,3.700000047683716,3.700000047683716,1
2947901,6.8,1998,18000000,6.514696208793513,6.400000095367432,6.357142925262451,1
2947970,1.2,1992,650,1.5037879185243086,1.2000000476837158,1.2000000476837158,1
2948019,6,2000,16000000,6.384024522622977,6.983333269755046,6.0111111005147295,1
2948426,6.7,2005,16000000,6.649286009729683,6.8199999809265135,7.224999904632568,0
2948433,7.6,2004,1156400,7.539583255847296,7.600000063578288,7.599999936421713,0
2948673,5.4,2004,40000000,5.739730376589194,5.8833333651224775,5.711111174689399,1
2948752,3.6,2006,40000000,4.894322775178811,5.950000047683716,5.675000011920929,1
2948927,5.8,1966,360000,6.237716048350484,5.860000014305115,6.170000100135804,1
2948954,6.8,1978,10000000,6.624942525939655,7.050000190734863,7.325000047683716,0
2948971,6.4,2009,250574.1,6.397500050067902,6.400000095367432,6.400000095367432,1
2949172,7,1975,4000000,6.9016481912020815,6.8750001192092896,6.471428666796003,1
2949713,6,1989,6000000,6.1166060642280975,6,6,1
2949722,5.5,1970,60000,5.5,5.475000023841858,5.5,1
2949737,8.1,1939,2777000,7.637568075427642,7.279000102678934,7.701579136039778,0
2949753,6.8,1988,1535000,6.711785642161285,6.800000190734863,6.800000190734863,0
2949848,5.8,2010,150000000,6.226137659785255,6.2500001192092896,6.113889031940037,1
2949956,6.5,2012,17000000,6.519055057831464,6.5,6.9700000286102295,1
2950112,4.9,2008,16500000,5.559232170784729,4.900000095367432,5.788333384195964,1
2950294,5.7,2006,12000000,5.974376507902902,6.3999998569488525,5.699999809265137,1
2950548,6.4,1999,135000000,6.627254070655534,6.199999988079071,6.815476198991139,1
2950792,7,2013,28000000,6.866767036635913,7.349999904632568,7.183333317438761,1
2950971,5.8,1986,2700000,6.0199778890079925,5.800000190734863,5.800000190734863,1
2951041,7.9,2008,6000000,7.522362620940395,7.799999952316284,7.200000047683716,0
2951202,7.5,1956,1200000,7.367773850782697,7.529411764705882,7.616666555404663,0
2951295,6.9,1998,66000000,6.551065528879708,6,6.400000095367432,1
2951297,5.9,2008,30000000,5.930626286400481,5.900000095367432,6.400000095367432,1
2951382,6.4,2000,24000000,6.424764159600103,6.7600000381469725,6.308333396911621,1
2951412,7.2,1982,13000000,6.929627845260424,7.474999964237213,7.3055554495917425,0
2951455,7.4,1946,4000000,7.359896362221105,7.320000076293946,7.366666732011018,1
2951504,6.9,2008,15500000,6.53547506749209,6.900000095367432,6.900000095367432,1
2951632,5.8,1993,3000000,5.952427101739467,5.6250001192092896,5.775000095367432,1
2951759,7.3,2009,35000000,6.945801448051375,7.566666762034099,6.649999976158142,0
2951894,4.1,2006,756475,4.214215594179489,4.099999904632568,4.099999904632568,1
2951940,7.7,2001,6000000,7.444997186759206,7.75,7.724999904632568,0
2952078,7.2,1998,17708.805,7.165384439321665,7.199999809265137,7.199999809265137,1
2952415,6,2007,3500000,6.276138067628453,6,5.949999988079071,1
2952653,5.9,2011,36000000,6.016104293335764,5.857142857142857,5.900000095367432,0
2953024,7.1,1998,23000000,6.7741719145440715,6.395535758563451,5.980000011126201,1
2953268,6.4,1981,8600000,6.445739648755967,6.928571496691022,6.600000095367432,1
2953356,6.5,1959,4000000,6.659740268410027,7.300000190734863,6.933333343929714,0
2953393,7.3,1941,2200000,7.36851900864435,7.520000076293945,7.372222344080607,0
2953803,5.6,1984,9000000,6.116960722324895,5.599999904632568,5.433333237965901,1
2953847,7.1,1974,1125000,6.937202628022046,6.669230717879075,7.131249934434891,1
2954043,6.8,1995,7000000,6.461786174553794,6.460000038146973,6.333333412806193,1
2954068,7.2,2007,16000000,6.741132187285121,6.8999998569488525,6.271428653172085,1
2954122,6.6,2012,12000000,6.188188618739169,5.919999980926514,6.599999904632568,1
2954213,5.5,2001,20000000,5.800270762365368,5.450000047683716,5.627777761883205,1
2954295,7.7,2010,2269425,7.238571355456398,7.699999809265137,7.699999809265137,1
2954392,6.9,2003,1500000,6.660439188984967,6.259999942779541,6.900000095367432,0
2954403,7.3,2000,80000000,6.764356974868841,6.740000057220459,6.8555557462904195,0
2954647,6.1,2007,13000000,5.918704526985557,4.049999952316284,4.433333237965901,1
2954736,7.3,1944,302590,7.302481600796735,7.650000035762787,7.616666843493779,1
2954862,7.7,2006,2269425,7.292699464685332,7.200000047683716,7.300000031789144,1
2954926,7.3,2009,60000000,6.901666810295798,7.1000001430511475,,0
2955156,6.8,2013,32000000,6.5577513557771665,6.800000190734863,6.756666731834412,1
2955215,6.7,2014,19800000,6.538595017539905,6.125000059604645,6.699999809265137,1
2955252,5.8,1955,800000,6.310142932647751,6.25000007947286,6.300000137752956,1
2955388,6.7,2011,28910000,6.5769950632056045,7.233333269755046,7.216666539510092,1
2955431,7.1,1966,4000000,6.946938697578145,6.483333349227905,7.018666677474975,1
2955990,7,1967,6000000,6.968891451741266,7.174999952316284,7,0
2956275,5.1,2006,2400000,5.24707022604222,4.99999984105428,4.949999880790711,1
2956406,6.2,2008,5750000,6.362831292249303,6.199999809265137,6.199999809265137,1
2956657,6,1989,15000000,6.204699655608379,6.974999904632568,6.712499976158142,1
2956750,7.2,1999,48000000,6.855202318954166,7.220000076293945,6.912500023841858,0
2956780,7.6,1933,15720,7.599999904632568,7.599999904632568,7.599999904632568,0
2956954,7.3,1932,444000,7.316113626221462,7.675000190734863,7.12222237057156,1
2957155,6.1,1999,20000000,6.080407945591135,6.099999904632568,6.066666642824808,1
2957974,6.2,1987,14000000,6.3644840455920235,6.360000038146973,6.199999809265137,1
2958153,6.3,1994,28000000,6.452770209612935,6.635714292526245,7.030000078678131,0
2958312,7,1965,9000000,7.012238936412309,7.425000071525574,6.785128172849997,1
